t,x,y,lane_index,speed,behavior
10.399999999999979,229.5866602358004,0.0,1.0,19.2873167200103,CRUISE
10.499999999999979,231.51881143510423,0.0,1.0,19.32151199303842,CRUISE
10.599999999999978,233.45432723451657,0.0,1.0,19.355157994123424,CRUISE
10.699999999999978,235.39315352479343,0.0,1.0,19.388262902768727,CRUISE
10.799999999999978,237.33523700353058,0.0,1.0,19.420834787371398,CRUISE
10.899999999999977,239.2805251642661,0.0,1.0,19.45288160735502,CRUISE
10.999999999999977,241.2289662857873,0.0,1.0,19.484411215212088,CRUISE
11.099999999999977,243.18050942163327,0.0,1.0,19.515431358459693,CRUISE
11.199999999999976,245.1351043897845,0.0,1.0,19.54594968151219,CRUISE
11.299999999999976,247.09270176253193,0.0,1.0,19.57597372747453,CRUISE
11.399999999999975,249.0532528565179,0.0,1.0,19.60551093985979,CRUISE
11.499999999999975,251.01670972294136,0.0,1.0,19.634568664234518,CRUISE
11.599999999999975,252.9830251379209,0.0,1.0,19.66315414979528,CRUISE
11.699999999999974,254.95215259300886,0.0,1.0,19.691274550879843,CRUISE
11.799999999999974,256.92404628585047,0.0,1.0,19.718936928416284,CRUISE
11.899999999999974,258.8986611109818,0.0,1.0,19.746148251313226,CRUISE
11.999999999999973,260.87595265076123,0.0,1.0,19.772915397794367,CRUISE
12.099999999999973,262.85587716642925,0.0,1.0,19.79924515668031,CRUISE
12.199999999999973,264.8383915892913,0.0,1.0,19.825144228620633,CRUISE
12.299999999999972,266.82345351201917,0.0,1.0,19.85061922727907,CRUISE
12.399999999999972,268.81102118006663,0.0,1.0,19.875676680474506,CRUISE
12.499999999999972,270.80105348319466,0.0,1.0,19.900323031280486,CRUISE
12.599999999999971,272.79350994710325,0.0,1.0,19.9245646390857,CRUISE
12.69999999999997,274.78835072516506,0.0,1.0,19.94840778061796,CRUISE
12.79999999999997,276.78553659025846,0.0,1.0,19.971858650933974,CRUISE
12.89999999999997,278.78502892669616,0.0,1.0,19.994923364377147,CRUISE
12.99999999999997,280.78678972224674,0.0,1.0,20.017607955505547,CRUISE
13.09999999999997,282.79078156024593,0.0,1.0,20.039918379992095,CRUISE
13.199999999999969,284.7969676117958,0.0,1.0,20.061860515498907,CRUISE
13.299999999999969,286.80531162804857,0.0,1.0,20.08344016252759,CRUISE
13.399999999999968,288.8157779325733,0.0,1.0,20.10466304524732,CRUISE
13.499999999999968,290.82833141380354,0.0,1.0,20.125534812302256,CRUISE
13.599999999999968,292.84293751756354,0.0,1.0,20.146061037599946,CRUISE
13.699999999999967,294.85956223967173,0.0,1.0,20.16624722108213,CRUISE
13.799999999999967,296.87817211861966,0.0,1.0,20.186098789479363,CRUISE
13.899999999999967,298.8987342283247,0.0,1.0,20.205621097050738,CRUISE
13.999999999999966,300.9212161709557,0.0,1.0,20.224819426309946,CRUISE
14.099999999999966,302.9455860698296,0.0,1.0,20.24369898873881,CRUISE
14.199999999999966,304.9718125623785,0.0,1.0,20.262264925489358,CRUISE
14.299999999999965,306.999864793186,0.0,1.0,20.280522308075422,CRUISE
14.399999999999965,309.0297124070915,0.0,1.0,20.2984761390547,CRUISE
14.499999999999964,311.0613255423617,0.0,1.0,20.316131352702108,CRUISE
14.599999999999964,313.09467482392927,0.0,1.0,20.333492815675267,CRUISE
14.699999999999964,315.12973135669654,0.0,1.0,20.35056532767277,CRUISE
14.799999999999963,317.16646671890516,0.0,1.0,20.36735362208597,CRUISE
14.899999999999963,319.20485295556966,0.0,1.0,20.38386236664489,CRUISE
14.999999999999963,321.24486257197555,0.0,1.0,20.400096164058738,CRUISE
15.099999999999962,323.2864685272407,0.0,1.0,20.416059552651653,CRUISE
15.199999999999962,325.3296442279401,0.0,1.0,20.431757006994065,CRUISE
15.299999999999962,327.3743635217931,0.0,1.0,20.447192938530076,CRUISE
15.399999999999961,329.42060069141326,0.0,1.0,20.462371696201284,CRUISE
15.499999999999961,331.46833044812,0.0,1.0,20.477297567067335,CRUISE
15.59999999999996,333.5175279258124,0.0,1.0,20.49197477692351,CRUISE
15.69999999999996,335.5681686749039,0.0,1.0,20.506407490915606,CRUISE
15.79999999999996,337.62022865631917,0.0,1.0,20.52059981415234,CRUISE
15.89999999999996,339.6736842355507,0.0,1.0,20.53455579231544,CRUISE
15.99999999999996,341.72851217677743,0.0,1.0,20.5482794122676,CRUISE
16.09999999999996,343.7846896370433,0.0,1.0,20.561774602658467,CRUISE
16.19999999999996,345.84219416049615,0.0,1.0,20.575045234528694,CRUISE
16.29999999999996,347.90100367268735,0.0,1.0,20.588095121912236,CRUISE
16.399999999999963,349.961096474931,0.0,1.0,20.600928022436868,CRUISE
16.499999999999964,352.0224512387233,0.0,1.0,20.61354763792304,CRUISE
16.599999999999966,354.0257649930334,0.3320779816118042,1.0897508058410281,20.2612841572783,CRUISE
16.699999999999967,356.0346736467139,0.6898144812245619,1.1864363462769085,20.400158217166123,CRUISE
16.79999999999997,358.0627685714919,0.9750343581592094,1.2635227995024891,20.37659758533161,CRUISE
16.89999999999997,360.08805683935884,1.2348156498446015,1.3337339594174598,20.318143738793026,CRUISE
16.99999999999997,362.1073867931739,1.5286529820953223,1.4131494546203573,20.38381495702081,CRUISE
17.099999999999973,364.1249838673538,1.8593207308179491,1.5025191164372835,20.44503980733467,CRUISE
17.199999999999974,366.1029585728077,2.186379297118105,1.5909133235454336,20.041690893212284,FOLLOW
